cust_id,Geo,Age,R_ninteen,C_ninteen,R_twenty,C_twenty,R_twentyone,C_twentyone,R_twentytwo,C_twentytwo,R_twentythree,C_twentythree
727386644,Suseong,69,46676.618,238,51823.399,209,48972.097,209,132284.18,277,26765.153,120
727512246,Nam-gu,55,142028.926,643,158031.171,562,177153.502,591,208494.532,505,207263.13,303
727556291,Cheongju,60,155730.884,312,97774.195,278,113220.267,302,188013.737,315,205620.697,134
727557201,Cheongju,69,146195.11,525,119032.35,409,126242.692,477,123614.875,591,69670.61,321
727702091,Goyang,59,134725.608,265,118667.257,225,168349.863,228,263485.48,293,105699.7,153
727724858,Gangnam,44,82878.896,591,108127.33,560,121493.858,494,133397.867,500,67882.937,226
727889819,Seocho,39,0,0,0,0,128492.18,206,340546.688,534,202045.185,292
727981007,Gangnam,47,155699.172,359,179832.462,391,285257.557,453,259165.417,372,101383.227,140
728098989,Cheongju,54,88008.49,119,123141.7,207,141402.5,223,150263.17,276,90063.69,195
728199981,Cheongju,46,31494.874,303,136039.941,623,185760.541,849,149045.999,833,75184.315,397
728322638,Seongnam,39,0,0,4889.68,55,10392.009,89,144770.024,258,118341.01,147
728423745,Seongnam,50,13889.296,43,35828.729,48,172547.086,281,156974.523,548,7454.099,114
728919015,Cheongju,53,278257.85,480,206160.92,275,284060.484,217,184614.3,74,82838.921,53
728977755,Gangnam,35,132768.668,395,138807.913,487,160564.467,605,196980.887,485,178801.615,378
729112533,Gangnam,62,210977.767,528,126494.168,427,136378.7,406,233727.964,335,288007.126,188
729112953,Goyang,51,107166.886,292,234571.415,385,123886.697,272,244700.932,352,60482.341,136
729253458,Seocho,53,112849.451,406,104377.119,356,150733.179,347,184045.864,389,63030.298,165
729295223,Paju,44,31310.97,173,37118.26,117,58885.21,116,206993.516,422,101015.676,183
729315304,Gimpo,41,63494.24,152,67899.428,286,138391.205,398,127023.578,475,67562.259,291
729386727,Seongnam,43,197024.168,764,428081.621,724,472170.5,535,301079.137,647,185723.317,188
729423993,Cheongju,64,65315.66,255,51860.093,347,113628.613,365,145518.379,312,7892.153,50
729711158,Cheongju,37,144804.55,184,103586.03,208,123930.7,157,191742.42,205,63914.1,79
729830921,Gwangju,43,97764.433,166,120568.223,223,165174.353,287,137545.238,305,8230.678,41
729977213,Siheung,44,210619.45,316,121363.74,284,207898.68,373,123370.49,157,119624.9,222
730365919,Goyang,58,51670.433,400,48759.365,578,72630.054,386,130211.207,435,21897.21,326
730546551,Seongnam,62,70878.024,203,121951.934,273,144498.1,306,159624.759,506,69107.335,232
730625894,Gimpo,55,2910.7,32,10093.48,50,50266.96,126,162255.798,275,92521.277,182
730685358,Junggu,43,1478.719,40,494.27,23,2360.15,40,140506.34,150,883,5
730706121,Gangnam,64,117269.482,376,145620.306,467,115793.538,541,214102.134,509,141375.772,202
730816463,Gangnam,47,57002.549,528,70670.099,486,83718.086,552,127967.75,742,72825.714,315
730910096,Suseong,49,155900.537,516,152831.71,359,228728.884,437,373230.112,540,129527.055,256
731322529,Nam-gu,48,63042.8,336,89844.138,321,154250.118,336,202404.734,366,89102.739,166
731446249,Paju,75,13935.801,133,19011.974,82,57406.4,272,128054.936,373,83073.171,206
731496811,Seongnam,34,0,0,77478.081,212,116579.415,195,171217.43,379,65822.452,339
731513076,Goyang,36,71445.28,477,140401.316,503,215866.086,548,338179.847,521,92790.73,144
731551655,Gangnam,52,85413.115,201,99226.853,274,115129.741,237,165844.896,280,154339.906,113
731997424,Seongdong,53,109717.689,323,178804.07,358,207786.394,428,232414.534,449,109739.232,220
732040923,Gangnam,52,81807.611,279,64101.47,421,59572.324,391,150105.739,366,5761.422,65
732133198,Yangcheon,61,97937.366,433,88428.547,445,121351.26,464,127592.34,492,42926.113,158
732163558,Gangnam,60,265078.08,316,238997.822,327,259118.336,327,196011.726,550,88160.042,266
732244047,Seo-gu,58,73675.649,72,108885.627,149,135523.265,278,310548.792,376,62927.381,140
732247878,Suseong,72,8797.966,55,6147.57,24,2122.35,21,138113.18,145,84176.615,195
732276512,Nam-gu,52,24238.066,124,39895.451,155,55396.426,148,156137.609,316,30087.93,54
732355407,Songpa,44,35696.663,177,60387.011,319,121793.612,356,164930.199,375,34243.523,124
732518979,Suseong,45,64798.048,219,62443.677,130,81570.69,205,125405.44,216,34382.61,132
732520075,Suseong,54,188783.597,474,249831.93,387,109566.523,476,180968.308,441,67709.53,251
732554211,Yongsan,52,157.45,4,108,1,206341.28,273,229613.47,269,86934.706,94
732642814,Yangcheon,69,133936.912,600,113078.813,597,133196.261,398,106083.086,348,91372.134,322
732681915,Seocho,44,29955.183,230,57831.52,87,220090.091,173,802919.37,341,300283.77,101
732699161,Seongnam,52,132252.436,290,318708.521,344,251213.972,381,207976.276,470,48072.131,135
732702091,Junggu,45,23706.023,143,83419.685,316,123080.901,165,244624.14,221,43256.04,64
732704636,Seocho,42,10526.802,271,17179.298,345,94393.83,727,143617.824,765,107027.167,424
732827455,Gangnam,50,27163.16,340,49772.808,438,73649.366,547,134033.828,440,64803.62,252
732885631,Gangnam,63,158919.389,308,200624.866,448,183824.923,319,199080.25,326,141542.288,177
732896734,Seongbuk,40,0,0,565387,12,561367.184,42,224592.6,26,2287.768,38
732974217,Cheongju,41,48993.832,290,65181.854,323,180825.322,424,355705.55,635,204331.675,418
733095043,Seocho,59,77396.9,337,111469.133,501,128872.423,454,150421.259,338,58870.412,151
733176476,Gangnam,45,79012.257,585,143773.162,565,217218.816,620,164647.741,429,90118.651,218
733201402,Gwangmyeong,48,36721.013,523,58976.061,418,154798.815,638,171896.862,827,52134.834,286
733312935,Seongnam,45,44849.878,231,86352.759,234,154825.911,310,127124.749,314,39705.131,111
733466091,Gumi,59,155679.62,307,148951.254,438,86312.828,184,133968.894,305,10293.63,41
733511191,Goyang,44,23484.029,52,57553.325,331,59899.585,412,176839.856,520,132222.343,312
733861931,Jecheon,54,102110.876,330,82033.741,299,136866.292,510,198130.92,412,112873.718,234
734069603,Seongnam,59,126011.806,341,109154.214,336,87262.147,293,147024.81,342,119024.304,190
734125534,Seongbuk,40,1359.25,34,2184.749,36,59156.358,235,159737.842,647,121216.291,450
734208167,Cheongju,59,116181.445,329,112129.101,281,182537.22,291,129270.403,292,62560.551,191
734217114,Goyang,43,0,0,0,0,0,0,342567,12,333417.4,26
734251084,Seongnam,62,254408.407,168,348627.596,158,223825.274,227,174755.926,306,36551.529,101
734300286,Seongnam,45,17914.43,246,94382.056,274,96188.241,238,182094.258,202,69307.026,112
734365281,Seongnam,58,128349.927,262,129901.38,206,165484.796,235,149652.089,231,107358.553,84
734403351,Seongnam,41,325750.313,656,359315.569,521,198793.603,461,156435.872,481,467928.189,233
734453465,Seongnam,54,122525.168,737,96012.82,655,300401.272,661,169370.37,685,57074.444,251
734453569,Gangnam,37,62884.19,47,100772.012,89,149309.74,102,151936.122,71,40096.2,20
734477765,Gangnam,71,70067.415,288,116394.802,410,204022.409,421,207971.87,595,307955.578,311
734495137,Yongsan,64,0,0,0,0,0,0,128093.976,283,42573.665,160
734513234,Gangnam,40,21530.16,97,23820.407,139,100553.951,262,195145.198,369,9852.206,127
734569869,Uiwang,44,75072.991,291,89931.742,434,128134.825,381,127455.363,416,31528.196,161
734573241,Jungnang,42,0,0,107569.12,62,214089.606,96,185180.8,145,341285.45,128
734587111,Yongin,64,113134.383,275,132985.626,341,155359.022,304,201522.706,426,77224.574,142
734587886,Cheongju,45,29477.284,215,43196.047,163,96769.42,310,173649.932,378,74201.32,197
734671262,Goyang,33,31043.758,65,58178.179,215,366947.624,406,133666.46,382,91422.604,94
734679821,Seongnam,53,127090.572,406,125902.153,578,122027.059,772,162112.754,646,95929.585,323
734711015,Seongdong,56,60521.653,273,19588.949,159,27382.29,141,149809.49,321,18803.969,89
734720295,Seongnam,59,96164.633,362,88897.854,335,112501.219,385,162687.432,548,64574.649,254
734720451,Seongnam,56,110517.047,472,121432.085,457,127880.385,419,128288.512,393,94885.905,155
734774444,Gangnam,67,123097.73,567,208747.338,545,188048.824,649,263490.285,465,292702.326,306
734885269,Dalseo,61,12177.35,66,15598.694,102,132478.63,170,121640.498,125,15987.02,47
734918891,Yeoju,69,14402.953,142,53852.909,194,78779.459,279,126993.488,382,75564.1,231
734951979,Seongbuk,87,97779.864,322,72185.714,277,385952.365,239,197009.535,225,42173.829,123
734967172,Seongdong,47,139962,479,127523.143,494,239463.383,577,279093.519,766,131715.979,236
735725709,Gangnam,42,65305.647,490,60526.966,235,94713.267,367,124307.228,339,95960.531,107
736343609,Eunpyeong,34,59181.435,755,83189.396,575,78585.659,651,127990.48,679,56643.102,375
736653475,Gangseo,44,47696.75,182,50868.35,155,70438.74,177,125726.658,202,78231.05,123
736672941,Hanam,31,11836.427,131,32845.97,235,105243.749,408,150009.112,451,28645.533,151
737171219,Seocho,31,0,0,0,0,179582.99,147,295814.448,478,0,0
737259368,Seongnam,34,72848.148,252,108334.295,423,92840.997,425,180063.767,471,39669.943,162
737694137,Yongin,50,87151.372,237,95800.641,323,93718.045,339,177416.517,381,155048.017,190
738654509,Yeongdeungpo,45,0,0,5157,1,80219.774,372,122469.456,468,62651.703,238
738927171,Gwangju,43,111,5,13.8,2,12,1,120158.45,103,86964.6,80
739907411,Goyang,43,0,0,0,0,0,0,335689.5,10,29,1
740230611,Seongbuk,55,27229.29,74,51446.448,78,113851.724,291,125196.766,341,73089.248,236
740322229,Yeongdeungpo,40,0,0,0,0,200375.97,585,131102.042,747,33749.483,223
740404853,Gangnam,52,241132.38,118,207893.609,398,340262.972,496,179774.237,482,96522.392,189
740457921,Seongnam,47,50124.486,216,42425.602,269,113846.331,426,125709.845,515,40809.15,229
740680461,Seongnam,55,114733.076,251,106067.42,212,192116.81,260,174325.309,294,70838.741,87
740680654,Songpa,61,56654.881,330,86208.907,453,115077.336,427,124090.529,344,32531.379,151
740709463,Gangnam,58,97005.102,363,128329.884,418,171772.674,630,258293.118,651,104342.75,371
740716584,Chilgok,56,200678.104,425,100921.052,334,97614.107,377,136574.545,409,48132.72,167
740785456,Siheung,48,53152.462,206,70714.936,199,90375.848,157,179936.628,207,37894.793,71
740798217,Yeongdeungpo,64,0,0,0,0,128575.833,443,239919.369,615,115913.855,292
740839401,Seongnam,37,51312.866,534,60942.818,299,58567.5,358,123125.973,355,33396.02,119
740879784,Seongnam,55,72334.495,512,169361.035,550,362815.398,584,252170.321,350,205941.494,155
740884696,Yangcheon,50,388.5,4,2144,5,196416.294,191,192137.553,430,170193.16,307
740894362,Seongnam,52,56307.498,60,31073.966,127,51447.436,240,135725.248,286,42682.796,138
741015736,Seongnam,57,141178.21,618,63547.924,479,113871.439,571,133546.712,490,49316.462,240
741031531,Seongnam,57,160503.667,267,136064.859,257,154405.888,295,177073.822,479,77082.849,241
741144931,Yongin,59,64240.411,522,91573.208,357,69965.256,393,240884.43,670,138175.135,285
741321773,Seongnam,56,310343.354,624,233587.335,441,149964.543,402,287385.388,577,186718.598,272
741330601,Seongnam,47,4344.01,54,3681.58,32,97111.97,101,174718.34,348,68000.245,165
741343341,Seongnam,41,72277.274,321,87912.335,325,126005.647,402,161105.788,376,58774.842,248
741406888,Seongnam,44,63123.978,643,112012.393,631,154458.901,572,81446.838,541,15351.352,172
741531349,Seongnam,69,126504.197,546,112979.809,504,111915.361,432,141074.838,454,55134.322,203
741534082,Seongnam,60,95954.61,233,205192.8,167,102638.25,197,187552.91,281,2181.245,31
741986621,Seongnam,72,121445.604,579,162780.199,401,138956.869,319,145484.787,404,170847.727,217
742071701,Seongnam,58,17745.152,209,69379.312,422,96306.428,501,129300.071,626,49403.294,334
742162235,Gangnam,62,81745.996,162,119386.35,312,143980.862,277,223018.301,315,88467.94,114
742179806,Paju,51,8193.416,266,5756.838,253,17542.116,304,137666.099,724,23553.005,320
742279531,Seongnam,59,113741.983,522,190432.472,523,160993.477,507,174995.753,598,116364.872,291
742350064,Seongnam,58,133767.965,835,122709.041,573,137713.955,630,190601.629,643,171663.316,400
742353945,Seongnam,55,4007.404,15,27081.92,76,104441.56,176,157696.962,328,57773.937,112
742531781,Mapo,43,0,0,84326.824,57,249508.02,60,225737.26,55,491069.72,38
742572903,Buk-gu,44,35931.16,297,93883.8,321,147803.112,755,365586.892,795,42638.34,213
742602206,Seongnam,33,3892.3,33,10624.842,47,72087.879,140,166547.513,251,33843.957,131
742614057,Seongnam,57,61849.605,426,92534.074,607,104813.873,574,126347.148,654,47906.777,331
742617925,Seongnam,55,2785.45,9,87279.705,154,158261.849,282,146564.071,328,111879.46,130
742702977,Yongsan,38,15944.874,155,71976.403,353,103443.272,380,231248.789,529,50318.308,182
742730357,Seongnam,47,63343.836,866,60784.612,684,61372.845,613,154704.338,534,64358.573,285
742752398,Seongnam,54,86973.226,285,107804.216,273,118866.109,322,287082.277,463,56599.15,143
742753022,Yongin,56,58960.725,357,35222.897,175,46979.038,230,127431.925,398,77916.357,201
742779741,Seongnam,80,128188.779,595,153681.553,675,141860.669,668,164356.278,532,72390.785,287
742797743,Seongnam,63,103696.229,530,139029.12,471,79265.625,591,128857.619,534,76602.947,206
742802146,Seongnam,63,83836.426,298,132457.745,404,103394.391,426,137991.476,412,111788.867,281
742828971,Seongnam,56,143826.064,694,137264.1,757,160428.656,690,134118.931,544,79304.427,258
742833435,Seongnam,52,85459.948,319,116771.447,438,142432.775,385,126611.151,381,89154.595,148
742837314,Seongnam,54,66260.623,289,221298.51,324,145370.29,282,133937.022,280,63893.662,165
742872614,Goyang,33,61686.88,161,14117.05,37,48081.457,130,180985.89,390,27897.612,116
742889587,Seongnam,42,5407.731,222,87520.568,253,137301.216,512,146494.157,490,115668.614,208
742892866,Seongnam,56,69250.417,748,86175.908,789,81565.533,642,128039.731,628,68514.354,309
742896931,Seongnam,46,77970.203,346,56402.063,274,92845.879,300,145354.486,344,130030.646,202
742923741,Seongnam,54,207411.128,399,250067.147,456,244726.443,400,170847.629,422,66056.047,156
742927293,Seongnam,53,198097.58,441,274852.802,469,277685.813,528,407295.736,700,272483.176,361
742951186,Seongnam,40,80544.546,564,102554.691,569,140068.514,533,273197.973,690,107202.07,296
742998437,Yongin,43,76691.367,521,126760.343,755,64693.853,553,189495.69,547,183190.382,236
743015286,Seongnam,51,93473.883,202,112523.652,239,129750.752,280,134145.085,345,64508.545,154
743052152,Seongnam,57,73922.367,212,84758.371,285,96717.533,281,131274.098,303,65592.93,77
743062929,Seongnam,49,107610.442,1087,109420.748,1150,133891.004,1133,169592.637,716,56624.496,276
743083348,Seongnam,53,26789.342,333,56477.132,402,115622.548,650,136336.515,727,46810.915,281
743163278,Seongnam,47,69830.751,266,116590.923,420,162363.019,383,157450.86,362,68654.19,165
743182341,Gangnam,55,116921.745,570,82561.492,221,111801.812,397,121366.513,478,44441.1,199
743200462,Seongnam,66,52934.512,196,62718.628,241,95000.689,145,166411.047,236,113246.19,123
743223861,Seongnam,43,33896.57,266,29335.41,88,39372.212,114,198699.57,142,46874.689,64
743284031,Seongnam,67,5941.752,102,7637.501,71,179474.086,146,129613.036,506,44853.764,292
743285835,Seongnam,56,108171.926,333,103090.228,412,132362.012,352,131272.437,353,27839.446,184
743407244,Seongnam,57,46038.52,481,31651.304,225,140966.735,550,127079.148,505,129548.027,143
743443902,Seongnam,42,0,0,0,0,67498.9,33,143545.692,218,63463.55,121
743451335,Seongnam,62,142141.362,345,121210.33,321,214447.065,689,161145.421,607,175711.503,147
743473051,Seongnam,44,99018.569,295,126273.164,389,135384.729,303,204838.021,259,93322.631,105
743536108,Seongnam,57,172426.249,338,147426.168,329,201956.855,347,153592.92,376,121177.611,212
743553826,Buk-gu,41,55177.88,349,47406.818,343,53051.195,349,125086.47,341,39417.22,203
743559931,Seongnam,42,76785.724,565,54504.569,197,113962.407,343,130027.988,406,109110.494,246
743576376,Seongnam,52,8559.115,88,16273.808,77,68558.136,176,143946.985,323,57516.82,113
743671041,Suwon,38,72660.106,513,99845.137,473,169687.946,495,293271.663,501,20955.586,146
743688702,Seongnam,65,124900.103,740,137791.686,576,115192.514,461,131956.73,521,101388.919,260
743691355,Goyang,50,43588.063,129,135913.32,198,191292.41,213,259058.27,337,172465.016,187
743753409,Buk-gu,41,1137141.8,236,558535.24,64,556331.866,37,333477.9,14,139809.984,8
743760599,Seongbuk,61,68540.18,96,83541.688,241,139875.258,437,131776.06,366,44427.8,105
743787498,Seongnam,59,96165.486,210,178557.636,392,234127.047,491,254688.883,534,73642.601,210
743803884,Gwacheon,64,100507.869,246,69278.829,151,72050.171,135,126032.199,142,45553.454,59
743916589,Songpa,42,8274.187,305,58534.776,858,179925.476,660,106749.906,654,73977.972,300
743955391,Seongnam,65,117328.36,366,107142.791,374,100077.237,307,124200.981,312,69422.645,161
743967071,Seongnam,72,112566.155,963,135088.068,1234,115051.603,851,167871.096,576,21144.785,164
744082864,Seongnam,66,206539.499,529,180490.681,374,323625.575,386,205417.952,285,89438.622,165
744110534,Seongnam,60,107545.612,234,119313.253,321,135496.983,305,183256.976,343,118074.145,112
744179252,Goyang,53,49543.75,46,146351.679,139,175108.53,159,300640.341,178,91714.926,68
744292286,Seongnam,51,101854.033,175,103160.619,221,159192.798,393,136702.452,339,51325.595,148
744571145,Mapo,50,47287.838,349,89701.69,484,124618.165,670,219096.942,836,123269.709,416
744646345,Yangcheon,41,15629.217,241,20927.984,195,122484.35,248,155091.262,395,59942.346,186
744647703,Gwangmyeong,83,0,0,26584.139,62,136776.812,352,202587.939,480,115781.257,207
744872935,Gangnam,36,41304.153,590,61482.749,807,105038.996,937,127686.898,899,46742.215,485
744943366,Bucheon,51,29191.822,201,54253.909,153,127928.008,285,159880.61,204,82691.423,71
